,@BBCWorld_compound,@CBSNews_compound,@CNN_compound,@FoxNews_compound,@nytimes_compound,@BBCWorld_positive,@CBSNews_positive,@CNN_positive,@FoxNews_positive,@nytimes_positive,@BBCWorld,@CBSNews,@CNN,@FoxNews,@nytimes,@BBCWorld_neutral,@CBSNews_neutral,@CNN_neutral,@FoxNews_neutral,@nytimes_neutral,@BBCWorld_id,@CBSNews_id,@CNN_id,@FoxNews_id,@nytimes_id,@BBCWorld_timestamp,@CBSNews_timestamp,@CNN_timestamp,@FoxNews_timestamp,@nytimes_timestamp,@BBCWorld_fulltext,@CBSNews_fulltext,@CNN_fulltext,@FoxNews_fulltext,@nytimes_fulltext
103,-0.7906,0.0,0.0,0.0,-0.6705,0.0,0.0,0.0,0.0,0.0,0.438,0.0,0.0,0.0,0.244,0.562,1.0,1.0,1.0,0.756,1027533779936727040,1027906896915832832,1027990171604660224,1028056583962546178,1027906422028288001,2018-08-09 12:35:18+00:00,2018-08-10 13:17:56+00:00,2018-08-10 18:48:50+00:00,2018-08-10 23:12:44+00:00,2018-08-10 13:16:03+00:00,"Meet the Brazilian criminals learning to crochet in prison

https://t.co/IOnvxZgIBf https://t.co/YugXvuvJCY","Police say that despite a person being in custody, the situation in Fredericton, Canada, is still ongoing. CBSN wil… https://t.co/92kdN0MXML","Kanye West opened up about fashion, mental health and President Trump on ""Jimmy Kimmel Live!""… https://t.co/fHB1iPkBGU",Amb. @nikkihaley says Colombia anti-drug efforts are a 'priority' https://t.co/hsYfGrqKMx,Maryland officials publicly lamented the masses of trash flowing into Chesapeake Bay — and blamed two states to the… https://t.co/qs1pYrgJ7i
104,0.0,-0.6486,0.0,-0.5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.211,0.0,1.0,0.823,1.0,0.789,1.0,1027528079755956225,1027906320308072450,1027989458732310529,1028054606788669440,1027902421606060032,2018-08-09 12:12:39+00:00,2018-08-10 13:15:38+00:00,2018-08-10 18:46:00+00:00,2018-08-10 23:04:53+00:00,2018-08-10 13:00:09+00:00,Homeless family of seven sleep in police station https://t.co/uVoWhKI843,"At least four people are dead after a shooting in Fredericton, Canada, less than 100 miles from the U.S. border in… https://t.co/EwsFQyeFKz",You may think of the Antarctic as pristine wilderness. Nope: It's already showing the effects of human activity tho… https://t.co/dX6jbqMUHH,"Morgan Ortagus on NFL protests: ""I think what you're seeing here is some weak leadership by Roger Goodell...The NFL… https://t.co/5KtbihKsDd",Morning Briefing: Here's what you need to know to start your day https://t.co/OBTOGDaYoJ https://t.co/DZqKTF3a6I
105,-0.25,-0.6124,-0.5106,0.3818,0.34,0.0,0.0,0.0,0.14,0.112,0.182,0.238,0.216,0.0,0.0,0.818,0.762,0.784,0.86,0.888,1027525454314594304,1027906132428431360,1027987143262699520,1028053049711972352,1027898640944295936,2018-08-09 12:02:13+00:00,2018-08-10 13:14:54+00:00,2018-08-10 18:36:48+00:00,2018-08-10 22:58:42+00:00,2018-08-10 12:45:08+00:00,Ukrainian hunger striker Sentsov 'near end' in Russian jail https://t.co/Du5LN4cJmJ,"California's Holy Fire intensifies, forces thousands from their homes as state of emergency declared for two counti… https://t.co/8dfhrDq9oZ",North Korea has rejected repeated US proposals on denuclearization in a diplomatic standoff https://t.co/W2b7AoNoVp,"Morgan Ortagus on North Korea: ""The administration, @SecPompeo, @nikkihaley made it clear that sanctions are gonna… https://t.co/FGfRgFz4Oh","Mike Pence called for Congress to allocate $8 billion for space security over the next 5 years. President Trump, fo… https://t.co/830RQOTNZQ"
106,-0.4404,-0.1531,-0.5984,-0.7624,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.074,0.196,0.321,0.0,0.756,0.926,0.804,0.679,1.0,1027523473550258176,1027902454250307584,1027984041201553408,1028052844551843841,1027895100653928448,2018-08-09 11:54:21+00:00,2018-08-10 13:00:17+00:00,2018-08-10 18:24:29+00:00,2018-08-10 22:57:53+00:00,2018-08-10 12:31:04+00:00,Willow Creek: Church leaders quit over sexual misconduct scandal https://t.co/XtYO96wiuQ,"UPDATE: Police in Fredericton say they have one suspect in custody but advise residents that the area will remain ""… https://t.co/WCwX1fUT5A",This Caribbean island plans to completely ban common plastics and single-use Styrofoam cups and food containers—eff… https://t.co/RzxderbiSG,"David Catanese: ""Turkey's economic mess is really their own fault. Even before the sanctions they had low interest… https://t.co/p1WGRDF9Fq","RT @nytimesworld: ""For a mother not to know where her children are is so hard,"" said an mother from South Sudan, reunited with her children…"
107,-0.1531,0.0,0.3612,0.0,0.0,0.204,0.0,0.128,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.556,1.0,0.872,1.0,1.0,1027522725433278470,1027902445471641600,1027980880193695746,1028050329731063809,1027893575164428288,2018-08-09 11:51:22+00:00,2018-08-10 13:00:15+00:00,2018-08-10 18:11:55+00:00,2018-08-10 22:47:53+00:00,2018-08-10 12:25:00+00:00,Lombok earthquake: Death toll rises to 259 amid rescue efforts https://t.co/VK1CWI9m0y,"WATCH: Prosecutors say this graphic dashcam footage helped a jury convict the man who shot a police officer, then d… https://t.co/ULFndMq44D",The Russian Embassy appeared to boldly troll the US in a tweet following the Trump administration's announcement of… https://t.co/SMrbX5IpmQ,RT @FoxBusiness: Fortnite fever moves parents to hire video game tutors  https://t.co/86bvPIgJHy,The police referred to it as “an ongoing incident” and advised people to stay indoors. https://t.co/zkj7fdg2er
108,0.4767,-0.3818,0.0,-0.5106,-0.6705,0.256,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.212,0.191,0.744,0.86,1.0,0.788,0.809,1027511223569539072,1027897723138334720,1027977999214362624,1028048973448314885,1027892367901302785,2018-08-09 11:05:40+00:00,2018-08-10 12:41:29+00:00,2018-08-10 18:00:28+00:00,2018-08-10 22:42:30+00:00,2018-08-10 12:20:12+00:00,".@NASA's ambitious mission to 'touch' the Sun ☀️

https://t.co/6A1mDTcvdC https://t.co/p9dDMUeKIE","Video from the scene in Fredericton, broadcast by Canadian network CBC, showed emergency vehicles on a residential… https://t.co/vbzuGUbjqu","Astrophysicist Eugene Parker, the pioneer behind NASA's mission to the sun, is the first living person to have a sp… https://t.co/Hy6DgOIW2q",Parkland shooting investigator says Cruz could have been stopped if there was 'somebody in there with a gun' https://t.co/pfHzRJe1Sq,"At least four people were killed in a shooting in Fredericton, the capital of the Canadian province of New Brunswic… https://t.co/etVnoBLQKr"
109,-0.4215,-0.8316,-0.802,0.2023,0.0,0.0,0.0,0.0,0.101,0.0,0.219,0.415,0.265,0.0,0.0,0.781,0.585,0.735,0.899,1.0,1027510501880811520,1027897226385911809,1027975217304535042,1028047677098012673,1027890570247720960,2018-08-09 11:02:48+00:00,2018-08-10 12:39:30+00:00,2018-08-10 17:49:25+00:00,2018-08-10 22:37:21+00:00,2018-08-10 12:13:03+00:00,Shower porn: NZ man pleads guilty after filming 34 women https://t.co/uGDysVCcnn,Massachusetts man arrested for offering $500 to kill an ICE agent https://t.co/yuliciML8V https://t.co/gC4spxAwRW,"After a brutal attack on a Sikh man in California, a police chief is ""disgusted"" to learn that his own son is one o… https://t.co/Hp1g7TfjqP",Kobach recuses himself as Kansas' top election official as he clings to lead in governor's race https://t.co/WiZH3MvHax,"Asked if Melania Trump’s parents obtained citizenship through family-based immigration, sometimes called “chain mig… https://t.co/22msdy9NnU"
110,-0.91,0.0,0.3612,0.0,0.3612,0.0,0.0,0.172,0.0,0.161,0.697,0.0,0.0,0.0,0.0,0.303,1.0,0.828,1.0,0.839,1027509329824501760,1027894995179720705,1027972066136469509,1028045288186019845,1027887319867711488,2018-08-09 10:58:09+00:00,2018-08-10 12:30:38+00:00,2018-08-10 17:36:54+00:00,2018-08-10 22:27:51+00:00,2018-08-10 12:00:08+00:00,Yemen war: 'Children killed' in bus attack https://t.co/Cq9wfTKR5i,"RT @CBSThisMorning: In less than 24 hours, @NASA will launch a historic mission, sending a spacecraft closer to the sun than ever before. T…",An amateur fossil enthusiast stumbled upon rare 25-million-year-old teeth of mega-toothed shark… https://t.co/i8nzSbEvEh,Border agents say they are seeing a rise in Indian nationals entering the U.S. illegally; William La Jeunesse has t… https://t.co/8qiPB8tDGh,Kanye West told Jimmy Kimmel why he supports President Trump. Our late-night roundup: https://t.co/wmYgUw17a9
111,0.128,0.0,0.0,0.0,-0.7717,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.842,1.0,1.0,1.0,0.729,1027503382511144960,1027892390261084162,1027970334740426752,1028044441842532353,1027883272825700352,2018-08-09 10:34:31+00:00,2018-08-10 12:20:17+00:00,2018-08-10 17:30:01+00:00,2018-08-10 22:24:29+00:00,2018-08-10 11:44:04+00:00,The millions of Hindu devotees walking across India https://t.co/mriGlGaqNb,CBS News has gone inside the remote New Mexico compound where officials say 11 children were found living in squalo… https://t.co/HtXfqjkG7a,How residents of this small Rust Belt town are grappling with their Neo-Nazi neighbor https://t.co/ETAdd5D15s https://t.co/BhJ2UDxqBI,North Carolina contractor stumbles upon hidden hoard of pre-war cars https://t.co/VmXEUHHIqm,An assistant basketball coach at Wake Forest University was arrested after a man he punched over the weekend died o… https://t.co/sLgEyueulX
112,-0.5574,-0.1027,0.0,0.0,-0.6369,0.0,0.0,0.0,0.0,0.0,0.167,0.065,0.0,0.0,0.257,0.833,0.935,1.0,1.0,0.743,1027499774851854336,1027889133937729536,1027970330877284352,1028041745861423104,1027879748012269568,2018-08-09 10:20:11+00:00,2018-08-10 12:07:21+00:00,2018-08-10 17:30:00+00:00,2018-08-10 22:13:46+00:00,2018-08-10 11:30:03+00:00,RT @BBCClick: Artist Alexander Reben has found a way to command a Google Home to fire a weapon. He says he did it to show the unforeseen co…,MORE: Police in the far eastern Canadian city of Fredericton warn residents to stay in their homes as they respond… https://t.co/c2Vd6gpRZC,A rare look inside the gigantic jet factory where Boeing has built its iconic aircraft for 50 years… https://t.co/gB0X3pqMkE,Countries including Turkey and Russia are reacting to new U.S. sanctions; @kevincorke reports. #SpecialReport… https://t.co/v3Bq2xXmax,Political turmoil in Turkey and the country's escalating dispute with the Trump administration spilled into global… https://t.co/g7NIecHUrc
113,0.0,0.0,0.0,0.0,0.5267,0.0,0.0,0.0,0.0,0.328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.672,1027496142932725760,1027887270785888257,1027970032129720322,1028039686504280064,1027875981917339649,2018-08-09 10:05:45+00:00,2018-08-10 11:59:57+00:00,2018-08-10 17:28:49+00:00,2018-08-10 22:05:35+00:00,2018-08-10 11:15:05+00:00,"RT @BBCSteveR: Kremlin spokesman calls new US sanctions against Russia “absolutely illegal”, “ says it is “categorically unacceptable” to l…","Commentary: Believe it or not, the GOP could keep the House https://t.co/OjtYci4rsi https://t.co/Z11oFLSKku","A Nigerian radio station has been fined for broadcasting ""vulgar lyrics"" in ""This is Nigeria,"" a viral cover of Chi… https://t.co/EpJtCS4tow",'Star Trek' star Nichelle Nichols diagnosed with dementia: report https://t.co/odkSSYclyS,New data is challenging the popular portrait of Trump voters https://t.co/jH9HGsA9iC
114,0.0,-0.6486,-0.765,0.1779,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.185,0.248,0.0,0.0,1.0,0.815,0.752,0.892,1.0,1027484999711375361,1027887089873051648,1027967955538243589,1028037020239556609,1027872207958167552,2018-08-09 09:21:28+00:00,2018-08-10 11:59:14+00:00,2018-08-10 17:20:33+00:00,2018-08-10 21:55:00+00:00,2018-08-10 11:00:05+00:00,"RT @BBCBusiness: Inside India's first ever Ikea store in Hyderabad. 🇮🇳🛋️

https://t.co/Ed3572xtCA https://t.co/ca5jvDXKqD",DEVELOPING: Police say at least four people are dead in an ongoing situation in the Canadian town of Fredericton… https://t.co/Bkr0jJ5lcu,A dad and son in Alaska are accused of illegally killing a family of bears and covering it up. They didn't know a c… https://t.co/r7vJGe0Llj,More than 75 goats and sheep escape from auction and roam New Jersey streets. https://t.co/SO6o6RQoJE,Newly released cables provide at times graphic detail on the techniques the CIA used to interrogate Qaeda captives… https://t.co/T2QO3f8XRE
115,-0.5574,-0.4215,0.6908,-0.7351,0.0,0.0,0.0,0.251,0.0,0.0,0.184,0.219,0.0,0.383,0.0,0.816,0.781,0.749,0.617,1.0,1027481764653162496,1027882139545686016,1027965714823622656,1028035696097996800,1027864652733181954,2018-08-09 09:08:37+00:00,2018-08-10 11:39:33+00:00,2018-08-10 17:11:39+00:00,2018-08-10 21:49:44+00:00,2018-08-10 10:30:04+00:00,"Israel's military says it was targeting Hamas sites after they fired dozens of rockets at Israel

https://t.co/5mrwnNzvC6","CVS nasal spray recalled due to ""microbiological contamination"" fears https://t.co/GPtVP2JLCC https://t.co/yK5v7yTVXZ","Celebrities are sharing their ""weight"" in a social media movement that encourages women to look beyond numbers on a… https://t.co/QFj3SZr0Z1",Airbnb threatens to ban users participating in 'Unite the Right' rally. https://t.co/B3ufS6nECn,The federal judge overseeing the trial of Paul Manafort sealed a transcript of a private discussion in front of his… https://t.co/19u8jmydIc
116,0.0,-0.7269,0.0,-0.7579,0.5719,0.0,0.0,0.0,0.0,0.163,0.0,0.243,0.0,0.394,0.0,1.0,0.757,1.0,0.606,0.837,1027479929284440064,1027877831395688449,1027959797877039105,1028034307514884102,1027860619800846337,2018-08-09 09:01:19+00:00,2018-08-10 11:22:26+00:00,2018-08-10 16:48:09+00:00,2018-08-10 21:44:13+00:00,2018-08-10 10:14:03+00:00,Skripal case: US sanctions over Novichok hit Russian rouble https://t.co/MIFK5oG4PX,"RT @CBSThisMorning: More than 20,000 people are forced from their homes in Southern California by a dangerous arson wildfire. The Holy Fire…","Buzz Aldrin calls the Trump administration's Space Force ""one giant leap in the right direction""… https://t.co/2AMFyUS0RR",UPDATE: 2 Canadian police officers among 4 dead in shooting; 1 suspect in custody. https://t.co/U4Iy0znhFi,She had lectured across China and the world to explain and celebrate Uighurs' varied traditions. Her research was f… https://t.co/WuxQ0xNM8T
117,0.0,0.296,0.0,0.5574,0.0,0.0,0.157,0.0,0.217,0.0,0.0,0.104,0.0,0.0,0.0,1.0,0.739,1.0,0.783,1.0,1027476839160274950,1027877201209901056,1027956822056095744,1028032491922313216,1027857104391077888,2018-08-09 08:49:02+00:00,2018-08-10 11:19:56+00:00,2018-08-10 16:36:19+00:00,2018-08-10 21:37:00+00:00,2018-08-10 10:00:05+00:00,Malaysian minister orders removal of LGBT portraits from exhibition https://t.co/gyqIV0a1jr,"The upcoming film ""Crazy Rich Asians"" has been called ""historic"" and a ""watershed moment"" for Asian Americans in Ho… https://t.co/DfoVMHloX6","After several delays, Nicki Minaj's ""Queen"" is finally out https://t.co/OspRaaDX92 https://t.co/bVTmwmJIuk",Cross-border shootings and a border agent's immunity: Will the Supreme Court make final decision? https://t.co/epMx46Fy2x,Morning Briefing: Here's what you need to know to start your day https://t.co/P379yap4wO https://t.co/9gTfjYmkcj
118,-0.0516,0.296,-0.1779,0.7351,0.2614,0.282,0.144,0.0,0.256,0.151,0.225,0.093,0.116,0.0,0.103,0.493,0.763,0.884,0.744,0.746,1027473809941692417,1027872187158548482,1027953017222574081,1028031049924788225,1027853062394839041,2018-08-09 08:37:00+00:00,2018-08-10 11:00:01+00:00,2018-08-10 16:21:12+00:00,2018-08-10 21:31:16+00:00,2018-08-10 09:44:01+00:00,'Kiki challenge' India men to clean station as punishment https://t.co/kHtqT8fOL8,The woman who led the Justice Department's Civil Rights division under Barack Obama is worried about the 2020 Censu… https://t.co/QwKRSV3p8W,"Michael Avenatti, in Iowa, says he's seriously considering running against President Trump https://t.co/UevAUNdf3N https://t.co/GUmjGfTYlj",".@Richardafowler on @Ocasio2018: ""She understands that the only way to win as a Democrat is to engage in your backy… https://t.co/E1f1JoN9eE","""No excuses anymore!"" said a Unicef official on Twitter. ""Does the world really need more innocent children's lives… https://t.co/p1vyQh1lTO"
119,-0.6808,0.4939,0.7906,-0.3182,0.4404,0.0,0.144,0.259,0.0,0.139,0.228,0.0,0.0,0.173,0.0,0.772,0.856,0.741,0.827,0.861,1027457979786903552,1027869551042719744,1027951708792651780,1028029383305555968,1027849813298171906,2018-08-09 07:34:06+00:00,2018-08-10 10:49:32+00:00,2018-08-10 16:16:00+00:00,2018-08-10 21:24:39+00:00,2018-08-10 09:31:06+00:00,"RT @BBCr4today: Trump's inability to criticise Putin ""serves as a cloud over the presidency and the country,"" says James Clapper, former US…","AHEAD on @CBSThisMorning: Spike Lee is in Studio 57 with Ron Stallworth, the man who inspired his newest film… https://t.co/nGNptUWDC3","Ruth Bader Ginsburg was sworn in as a Supreme Court justice 25 years ago today, on Aug. 10, 1993. Ginsburg, who was… https://t.co/acTM4UzKxs",Arizona Democratic gubernatorial candidate's staffer resigns after old inflammatory tweets surface. https://t.co/q1xe0bSLjy,Analysts on both sides said Israel and Hamas were trying to improve their negotiating positions for a longer lastin… https://t.co/oauHprcx9h
120,-0.296,0.5423,0.0,-0.34,0.7506,0.123,0.209,0.0,0.0,0.274,0.168,0.0,0.0,0.146,0.0,0.709,0.791,1.0,0.854,0.726,1027439777673560064,1027868331808894981,1027949187474706432,1028027457889337344,1027845271655522306,2018-08-09 06:21:46+00:00,2018-08-10 10:44:41+00:00,2018-08-10 16:05:59+00:00,2018-08-10 21:17:00+00:00,2018-08-10 09:13:03+00:00,"RT @BBCBreaking: Indonesian island of Lombok hit by strong magnitude 5.9 earthquake, following Sunday's tremor which killed at least 131 pe…",AHEAD: @CBSThisMorning is in Cape Canaveral to find out how a NASA launch tomorrow could help solve some mysteries… https://t.co/wSBEyiVpEO,"For the first time in Marine Corps history, a woman is in charge of an infantry platoon https://t.co/Cv6rCYSFTc https://t.co/QXm6wrnFw1",Study suggests mainstream media double standard at work after arrest of Rep. Chris Collins. https://t.co/MpP2A80sMw,"He's been called Britain's ""greatest chess prospect in a generation."" But when his father's work visa runs out next… https://t.co/1mPPsqI5dl"
121,-0.4215,-0.5574,0.6458,-0.6369,0.0,0.153,0.0,0.274,0.0,0.0,0.337,0.217,0.0,0.366,0.0,0.51,0.783,0.726,0.634,1.0,1027434597263519746,1027867153389821952,1027946409184702464,1028026199556149249,1027841997367914496,2018-08-09 06:01:11+00:00,2018-08-10 10:40:00+00:00,2018-08-10 15:54:56+00:00,2018-08-10 21:12:00+00:00,2018-08-10 09:00:03+00:00,Legal abortion bill rejected in Argentina https://t.co/w5lPuVOdTo,Appeals court orders EPA to ban sales of widely-used farm pesticide chlorpyrifos https://t.co/SO4vfbyxk0 https://t.co/9m9DEIDmFf,"Twitter says Infowars hasn't ""violated our rules."" It looks like that's not the case. https://t.co/w3LVvaYa8W https://t.co/1rQFPOqunW","Contaminated Goldfish crackers left Mississippi woman sick, hospitalized, lawsuit claims. https://t.co/F2gL6hUcUF","Taliban insurgents entered the southeastern Afghan city of Ghazni before dawn on Friday, and within hours they clai… https://t.co/cXaVrRggXa"
